id,date,month,day_of_week,mood,call,sms,screen,circumplex.arousal,activity,circumplex.valence,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.27,2014-05-06,5,2,,1.0,,4865.127001285554,,2.3499999999999988,,808.8280000000001,3622.312,,,48.879000000000005,,6.064,377.746,,,,
AS14.27,2014-05-07,5,3,39.0,3.0,4.0,3210.024999856947,3.0,2.242687325791113,4.0,1373.641,1971.6690000000003,,,22.092,,49.686,128.306,,,,
AS14.27,2014-05-08,5,4,35.0,1.0,,4071.9699997901944,3.0,1.712356321839081,1.0,650.085,2697.733,,,147.359,,45.333,532.8290000000001,,,,
AS14.27,2014-05-09,5,5,32.0,5.0,4.0,5272.585998058319,6.0,2.383333333333333,-1.0,1550.067,2408.672,,,83.545,,50.701,1155.4569999999999,,,,23.144
AS14.27,2014-05-10,5,6,33.0,2.0,,4957.294000148775,3.0,2.418103448275862,0.0,1188.42,2582.842,,,78.40100000000001,,53.631,836.5840000000001,28.979,,,77.999
AS14.27,2014-05-11,5,7,35.0,4.0,,9192.12099909782,7.0,1.8289965144010283,2.0,1236.296,3864.175,,,,,42.256,946.185,,,,303.35699999999997
AS14.27,2014-05-12,5,1,39.0,2.0,,3443.1820023059845,0.0,2.400862068965517,5.0,723.066,1799.5270000000003,,,93.762,,55.589000000000006,741.0640000000001,,,,31.067
AS14.27,2014-05-13,5,2,34.0,3.0,3.0,4063.568000078201,4.0,1.7000000000000008,2.0,1072.947,2083.4049999999997,,,14.079,,47.344,844.8080000000001,,,,
AS14.27,2014-05-14,5,3,30.0,,,2112.7540001869197,4.0,1.3250000000000002,3.0,366.48799999999994,1257.21,,,,,24.139000000000003,464.584,,,,
AS14.27,2014-05-15,5,4,14.0,,,,3.0,,1.0,,,,,,,,,,,,
AS14.28,2014-02-17,2,1,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.28,2014-02-19,2,3,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.28,2014-02-22,2,6,,5.0,,,,,,,,,,,,,,,,,
AS14.28,2014-02-25,2,2,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-02-28,2,5,,2.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-04,3,2,,,1.0,,,,,,,,,,,,,,,,
AS14.28,2014-03-05,3,3,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-06,3,4,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-07,3,5,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-15,3,6,,2.0,1.0,,,,,,,,,,,,,,,,
AS14.28,2014-03-17,3,1,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-18,3,2,,2.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-19,3,3,,4.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-20,3,4,,4.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-21,3,5,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-24,3,1,,3.0,1.0,,,,,,,,,,,,,,,,
AS14.28,2014-03-26,3,3,,2.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-27,3,4,,1.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-28,3,5,,2.0,,,,,,,,,,,,,,,,,
AS14.28,2014-03-31,3,1,13.0,,,1870.4369995594016,0.0,0.14490699977988108,0.0,818.388,93.215,181.001,159.49699999999999,,,40.548,691.1659999999999,,,6.177,
AS14.28,2014-04-01,4,2,30.0,2.0,,8599.743999242784,0.0,3.038639518402864,0.0,3753.8109999999997,3027.9190000000003,11.341,72.65299999999999,456.729,,110.38299999999998,2115.055,350.225,,,
AS14.28,2014-04-02,4,3,34.0,2.0,,11887.370000839237,-1.0,1.0371762510394533,2.0,2318.685,2724.0619999999994,884.173,274.499,63.557,,104.937,3621.688,160.134,,580.7480000000002,45.055
AS14.28,2014-04-03,4,4,40.0,,,9165.401001453405,0.0,3.6267132327902845,5.0,6674.120000000001,2876.201,1003.6469999999999,37.822,,,83.416,2340.7870000000003,153.465,,,87.685
AS14.28,2014-04-04,4,5,23.0,3.0,,13760.366001367565,-2.0,2.9977426981643984,0.0,3474.3720000000003,5675.670999999999,495.668,34.124,194.18400000000003,,106.34400000000001,2740.811,236.29299999999998,11.044,163.92399999999995,57.53
AS14.28,2014-04-05,4,6,38.0,,,7930.456998109817,-4.0,0.6686349777350612,4.0,2074.759,1473.5320000000002,414.386,,304.83,,88.969,2144.604,,8.355,545.14,5.05
AS14.28,2014-04-06,4,7,36.0,,,5941.962999582291,-3.0,0.2940728811418465,3.0,886.498,1031.141,334.148,,,,50.495000000000005,2795.492,,21.088,,
AS14.28,2014-04-07,4,1,40.0,,,11464.430001258852,1.0,2.6800074959221964,5.0,11171.200999999997,2729.308,1081.947,23.637999999999998,170.601,,65.002,3634.2149999999997,305.136,,,100.14099999999999
AS14.28,2014-04-08,4,2,39.0,,,7366.385003089905,-1.0,2.372410073989619,5.0,5743.239,3201.299,,,74.429,,57.39,1976.012,120.94899999999998,19.103,,54.055
AS14.28,2014-04-09,4,3,14.0,,1.0,12251.725998640057,-2.0,5.364631153007157,2.0,2656.331,2147.7439999999997,230.748,93.374,4.021,,214.173,1667.5689999999995,,,6.101,
AS14.28,2014-04-10,4,4,28.0,,,8174.054998397829,-4.0,5.148513831830986,2.0,3769.5109999999995,2599.008,901.585,38.55799999999999,108.07600000000001,,68.916,1479.618,692.413,,3.012,
AS14.28,2014-04-11,4,5,37.0,10.0,8.0,25290.746998786915,-3.0,6.9978422083325675,0.0,3681.9109999999996,5391.554,136.636,130.21200000000002,,,122.25900000000001,1602.845,1441.1970000000001,,12.924,10.104
AS14.28,2014-04-12,4,6,39.0,,,11483.372000932697,-3.0,0.8926213435926118,5.0,3001.044,3099.4809999999998,471.004,46.519,986.146,,73.032,3307.001999999999,,50.387,960.4370000000001,42.271
AS14.28,2014-04-13,4,7,36.0,2.0,,9758.65600156784,-3.0,1.018199457486045,3.0,1807.876,3783.5959999999995,258.271,,378.54999999999995,,49.888,2498.3569999999995,,30.054,153.529,106.85900000000001
AS14.28,2014-04-14,4,1,34.0,,1.0,10881.651001691815,-4.0,2.5468703985069134,2.0,5240.121999999999,5093.312000000001,38.197,45.421,94.11,,58.638000000000005,1918.339,7.27,,327.859,66.258
AS14.28,2014-04-15,4,2,34.0,,,9848.605000257488,-1.0,2.814205799170235,2.0,3396.787,3102.1890000000003,,153.30300000000003,943.384,,104.314,3156.2920000000004,,,2.097,43.824
AS14.28,2014-04-16,4,3,31.0,,,10166.238999128343,3.0,0.8614158354817497,-2.0,3731.1519999999996,3213.133,1455.42,76.49600000000001,4.053,,55.21799999999999,3582.524,,,,79.236
AS14.28,2014-04-17,4,4,39.0,2.0,,9490.893999099726,-2.0,2.5904979661112892,3.0,2333.571,2112.354,689.76,31.242,158.831,,63.008,3298.566,,21.632,,
AS14.28,2014-04-18,4,5,29.0,,,10498.707997798921,-1.0,0.8340259140193917,0.0,2534.0240000000003,2410.253,233.80700000000002,204.442,974.711,,51.486,1592.8890000000004,143.316,9.035,1304.114,71.178
AS14.28,2014-04-19,4,6,27.0,1.0,,6235.212999582292,-2.0,0.4930827459062656,1.0,976.055,816.547,284.044,24.537,,,48.751,2019.869,202.421,18.08,1162.0819999999999,22.188000000000002
AS14.28,2014-04-20,4,7,39.0,,,5530.367001056671,-2.0,0.750811377513674,4.0,821.747,172.104,278.96500000000003,,211.4,,46.487,1985.29,,,781.87,
AS14.28,2014-04-21,4,1,40.0,,,4831.646000623701,-1.0,1.8157600759107748,3.0,1067.223,1165.4810000000002,57.391,,67.439,,46.431999999999995,1362.646,171.58300000000003,43.577,256.48799999999994,39.01
AS14.28,2014-04-22,4,2,29.0,,,15713.050998926152,-3.0,3.6168167946548895,4.0,7992.443000000001,2765.222,1580.7930000000001,,47.307,,46.479,2267.347,185.81,,20.337,44.756
AS14.28,2014-04-23,4,3,35.0,,1.0,9310.856999874115,1.0,2.1876416277548207,3.0,4591.195,3049.582000000001,142.137,47.78099999999999,93.535,,50.004,2384.599,169.14499999999998,16.097,,53.44
AS14.28,2014-04-24,4,4,40.0,,,11309.896000862122,-1.0,1.9061084980446465,6.0,3088.8499999999995,3579.2059999999997,417.57599999999996,,82.664,,52.496,2900.7960000000003,,,1800.118,130.565
AS14.28,2014-04-25,4,5,35.0,,,4424.054999589917,-1.0,3.129238980854587,3.0,3085.391,863.989,34.246,22.16,37.242999999999995,,58.244,1666.3220000000001,89.54700000000001,,10.033,62.71
AS14.28,2014-04-26,4,6,16.0,,,4114.448999881744,0.0,0.7922488822136999,2.0,779.3349999999999,558.98,77.907,24.242000000000004,59.433,23.264,56.092,1833.6790000000003,129.18,40.239,,104.55700000000002
AS14.28,2014-04-27,4,7,29.0,,,13994.419999837875,1.0,1.2222660049373857,2.0,966.2979999999999,1582.386,558.951,27.411999999999995,51.331999999999994,,56.368,1685.4180000000001,182.125,24.225,236.878,170.37199999999999
AS14.28,2014-04-28,4,1,15.0,,,2569.507999897006,-1.0,1.1082807283450635,2.0,1641.691,676.588,74.999,,,,673.05,290.841,81.965,,7.022,
AS14.28,2014-04-29,4,2,35.0,,,,-1.0,0.0,4.0,9.48,24.046000000000003,,,,,,,,,,
AS14.28,2014-04-30,4,3,31.0,,,1370.197999715805,-1.0,0.2141877937615726,1.0,212.455,380.80899999999997,,,,,23.65,792.076,,59.238,12.065,
AS14.28,2014-05-01,5,4,32.0,,1.0,8454.422998905184,-3.0,1.3797822853471133,2.0,6414.530999999999,2024.1280000000002,455.10499999999996,89.15299999999999,621.9910000000001,,252.73099999999997,2350.0380000000005,82.913,37.83,,40.242
AS14.28,2014-05-02,5,5,34.0,1.0,,8815.100000619886,-2.0,1.9743272168961026,3.0,3910.6259999999993,2619.4509999999996,109.002,5.023,202.949,,218.451,2816.699,30.166,84.101,25.779,
AS14.28,2014-05-03,5,6,37.0,2.0,,7978.536000013354,0.0,1.3007699539140376,2.0,3301.658,2420.1920000000005,144.73700000000002,12.035,466.36099999999993,,53.655,1904.8290000000002,,46.672,217.981,43.93
AS14.28,2014-05-04,5,7,34.0,,,8414.128998994829,-2.0,0.701258433299721,2.0,2362.658,1270.993,527.476,,371.341,,167.92399999999998,1541.5349999999999,118.76499999999999,,1047.9259999999997,30.084
AS14.28,2014-05-05,5,1,28.0,,,6217.170999526979,2.0,1.535209556570675,3.0,1303.5769999999998,1317.1710000000003,208.636,8.033,306.696,,531.5120000000001,1655.1580000000001,47.757,83.581,454.036,53.47
AS14.28,2014-05-06,5,2,,1.0,,6754.850999116899,,1.7302919444863185,,6114.802000000001,2253.145,202.795,13.349,21.003,,6.327999999999999,1779.9270000000001,28.435,32.111,66.22,31.711
AS14.28,2014-05-07,5,3,38.0,1.0,,6894.3519999980945,0.0,0.6712045882028637,-1.0,2543.5920000000006,1530.4950000000001,67.793,27.476999999999997,409.98,,107.934,2172.2390000000005,160.396,33.676,,9.186
AS14.28,2014-05-08,5,4,13.0,,,2669.583000421525,0.0,0.5007641909436521,1.0,2596.0969999999998,1174.9619999999998,,,148.867,,26.128,1240.587,,,,
AS14.29,2014-02-17,2,1,,3.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-19,2,3,,1.0,9.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-20,2,4,,,3.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-22,2,6,,1.0,8.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-23,2,7,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-24,2,1,,,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-25,2,2,,2.0,,,,,,,,,,,,,,,,,
AS14.29,2014-02-27,2,4,,,2.0,,,,,,,,,,,,,,,,
AS14.29,2014-02-28,2,5,,,2.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-02,3,7,,,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-04,3,2,,3.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-05,3,3,,3.0,,,,,,,,,,,,,,,,,
AS14.29,2014-03-06,3,4,,5.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-07,3,5,,,5.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-08,3,6,,,6.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-10,3,1,,2.0,,,,,,,,,,,,,,,,,
AS14.29,2014-03-13,3,4,,3.0,5.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-14,3,5,,2.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-15,3,6,,2.0,3.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-17,3,1,,1.0,,,,,,,,,,,,,,,,,
AS14.29,2014-03-19,3,3,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-20,3,4,,,3.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-21,3,5,,3.0,2.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-22,3,6,,,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-23,3,7,,4.0,,,,,,,,,,,,,,,,,
AS14.29,2014-03-24,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-25,3,2,,,8.0,,,,,,,,,,,,,,,,
AS14.29,2014-03-31,3,1,,1.0,4.0,,,,,,,,,,,,,,,,
AS14.29,2014-04-01,4,2,,2.0,3.0,,,,,,,,,,,,,,,,
AS14.29,2014-04-02,4,3,34.0,,2.0,2727.8409993648543,1.0,1.9965571782676188,6.0,222.42499999999998,922.3449999999999,7.023,,,375.10299999999995,170.44899999999998,2182.87,,,14.126000000000001,
AS14.29,2014-04-03,4,4,29.0,,,3939.332000255583,-4.0,3.3964441576003446,1.0,133.01399999999998,1869.5210000000002,,,,1299.5949999999998,137.89000000000001,1491.9850000000001,90.71700000000001,,,
AS14.29,2014-04-04,4,5,32.0,1.0,,3967.075998783112,-5.0,0.3630310128934234,3.0,13.521999999999998,826.706,172.06599999999997,,,126.32200000000002,69.44,1984.26,777.9000000000001,,,
AS14.29,2014-04-05,4,6,41.0,,2.0,6806.078000307085,4.0,3.5971715990000845,4.0,151.90400000000002,2457.5889999999995,,,,855.212,87.655,2763.1330000000003,316.99399999999997,,,
AS14.29,2014-04-06,4,7,31.0,,6.0,9531.902999639507,0.0,1.7195301759246304,4.0,241.93400000000003,2141.965,,,,346.319,215.304,7123.664000000001,,,15.058,
AS14.29,2014-04-07,4,1,36.0,,,11191.926000595091,-3.0,3.517366946778711,1.0,266.639,2490.1130000000003,47.142,,,796.9639999999999,234.98000000000002,7326.925000000001,,,,
AS14.29,2014-04-08,4,2,39.0,,4.0,14873.304000377653,-4.0,3.3016095233548692,5.0,1210.733,4535.776999999999,696.8,,,1432.871,72.49199999999999,6850.535000000002,182.989,,,
AS14.29,2014-04-09,4,3,38.0,,,5617.376000642778,2.0,1.5732861400894191,2.0,234.855,3151.9150000000004,,,,599.3290000000002,61.608,3194.3189999999995,,,2.0149999999999997,
AS14.29,2014-04-10,4,4,43.0,1.0,3.0,7310.520997524259,2.0,3.017588356492186,7.0,417.9219999999999,1978.8590000000004,49.201,,,671.115,713.279,3479.944,,,,
AS14.29,2014-04-11,4,5,36.0,,,6887.131999969485,1.0,0.4554776339519667,3.0,26.098999999999997,2509.4590000000003,100.23799999999999,27.183,,988.105,56.289,3173.02,,,4.041,
AS14.29,2014-04-12,4,6,33.0,,1.0,2665.6599991321555,4.0,2.77127897941429,3.0,83.032,1837.5330000000001,96.78599999999999,,,292.025,66.49300000000001,149.98,138.267,,,
AS14.29,2014-04-13,4,7,41.0,,,11175.523998498913,0.0,1.799858829256577,3.0,382.14700000000005,2446.3369999999995,,,,559.3219999999999,64.56700000000001,3855.0980000000004,177.822,,,
AS14.29,2014-04-14,4,1,40.0,,,7842.806001186373,-4.0,3.387792503801653,5.0,346.94599999999997,2033.1,91.46900000000001,,,777.1320000000001,176.56,5300.715999999999,,,,
AS14.29,2014-04-15,4,2,33.0,,1.0,9205.890996217726,-2.0,3.3555138496945114,4.0,109.163,4330.224,43.160000000000004,,,818.141,76.42599999999999,3903.075,,,,
AS14.29,2014-04-16,4,3,39.0,1.0,5.0,11911.723999261852,0.0,0.7653496459251137,5.0,336.562,3112.6549999999993,2162.9629999999997,1.004,,632.902,129.926,5169.097999999999,410.731,,,
AS14.29,2014-04-17,4,4,38.0,2.0,4.0,6325.021000146866,4.0,2.40726151077491,4.0,199.72500000000005,8852.544,22.31,,,825.8580000000001,64.289,2654.965,69.414,,3.018,
AS14.29,2014-04-18,4,5,32.0,1.0,1.0,9005.241000413891,-1.0,3.5599539200400407,1.0,531.1370000000001,2845.558,487.892,,,1394.773,102.51799999999999,4633.982000000001,64.902,,4.031,
AS14.29,2014-04-19,4,6,35.0,1.0,3.0,7506.0359995365125,-3.0,1.6999999999999988,1.0,359.67300000000006,2150.7649999999994,,,,33283.021,94.42399999999998,4294.650000000001,30.28,,,
AS14.29,2014-04-20,4,7,30.0,,,3084.711000204087,-2.0,0.20201149425287362,3.0,71.311,1014.8359999999999,,,,212.00900000000001,88.465,1608.1300000000003,,,,
AS14.29,2014-04-21,4,1,36.0,,,3747.019000291826,0.0,2.658333333333333,2.0,34.02499999999999,1234.593,,,,328.00500000000005,187.019,2052.156,,,,
AS14.29,2014-04-22,4,2,32.0,3.0,11.0,12947.800999164581,-1.0,3.995184558889636,0.0,1667.1740000000002,4858.252,156.89,,,1742.5610000000001,47.538000000000004,3921.9770000000003,676.0959999999999,,8.087,
AS14.29,2014-04-23,4,3,38.0,4.0,1.0,12022.980001211165,3.0,2.275471741635628,3.0,364.606,3333.4449999999997,397.754,,,1600.2,38.202,4082.6979999999994,419.153,,27.062,
AS14.29,2014-04-24,4,4,39.0,,3.0,9600.506002664571,1.0,4.4787156318579076,5.0,417.58200000000005,3718.909,1088.969,,,1063.072,48.217000000000006,3170.045,554.443,,,
AS14.29,2014-04-25,4,5,30.0,,1.0,3919.8140008449564,0.0,2.80683657660214,3.0,565.0740000000001,2368.221,,,,660.8069999999999,46.355,129.404,221.435,,3.0600000000000005,
AS14.29,2014-04-26,4,6,24.0,2.0,4.0,10479.328002691269,0.0,6.464042224299096,0.0,560.8840000000001,3443.888,,,,1034.269,155.488,5209.301,47.182,,,
AS14.29,2014-04-27,4,7,26.0,,,7078.390000104903,-3.0,1.077494358271751,0.0,1304.3349999999998,890.947,317.902,,,517.0930000000001,53.253,4955.927,,,,
AS14.29,2014-04-28,4,1,35.0,,,7495.863001108168,-2.0,1.891011769946068,2.0,606.164,1864.196,1528.2210000000002,,,683.572,53.297,2524.755,457.693,,,
AS14.29,2014-04-29,4,2,38.0,,1.0,11914.784997701641,2.0,5.004561320800749,4.0,1912.556,3277.7529999999997,2120.9629999999997,68.332,,1610.897,48.324999999999996,3099.0410000000006,35.59,,,
AS14.29,2014-04-30,4,3,39.0,1.0,2.0,9185.733000040054,-2.0,2.189158419685718,1.0,1098.17,3211.5919999999996,181.471,,,690.295,61.305,4138.987,50.56,,,
AS14.29,2014-05-01,5,4,38.0,,,6110.111998796463,0.0,3.164023049198722,2.0,335.771,4195.65,,,,2203.1380000000004,35.15,1088.661,,,,
AS14.29,2014-05-02,5,5,,,7.0,3315.274000167847,,7.703974699158357,,1658.5580000000002,600.3589999999999,,,,674.151,,302.231,157.998,,2.299,
AS14.29,2014-05-03,5,6,8.0,,2.0,1832.0990004539487,1.0,6.99715481948748,1.0,992.7529999999999,334.37,34.317,,,6024.432999999999,14.052,120.358,,,,
AS14.29,2014-05-04,5,7,16.0,1.0,7.0,3147.8140001296997,-2.0,8.205612971261393,2.0,366.49899999999997,1259.7849999999999,,,,5916.104,27.162,902.2109999999999,,,,
AS14.29,2014-05-05,5,1,22.0,9.0,17.0,5538.639000177383,-1.0,5.134588111101922,2.0,910.3019999999999,1675.5589999999997,,,,674.603,42.099000000000004,2064.259,332.677,,,
AS14.29,2014-05-06,5,2,,,,14082.108999967575,,2.068761140819965,,159.45,2002.338,,,,1819.298,2.007,3593.0280000000002,,,,
AS14.29,2014-05-07,5,3,39.0,,,2763.989000320434,-1.0,0.827244840715676,4.0,8.045,433.884,,,,201.55400000000003,995.027,1124.2559999999999,,,,
AS14.29,2014-05-08,5,4,39.0,1.0,2.0,9283.681003332138,2.0,2.8246392521923323,5.0,177.727,4566.261,13.125,,,1952.6379999999997,33.964999999999996,3145.955,,,,
AS14.29,2014-05-09,5,5,37.0,1.0,,12395.829001426704,-2.0,1.3984778250328964,3.0,424.63300000000004,5227.46,1281.712,65.333,,323.32499999999993,992.057,4079.0319999999997,,,,
AS14.29,2014-05-10,5,6,35.0,1.0,1.0,16022.038999319075,-1.0,2.9361459966386385,2.0,349.221,7022.017000000002,28.157,,,1340.524,209.46499999999995,7162.089999999999,,,3.0940000000000003,
AS14.29,2014-05-11,5,7,35.0,,,9004.832000255585,-4.0,0.3642028542920709,2.0,164.36700000000002,2730.711,,,,522.026,62.325,5470.4349999999995,53.644,,,
AS14.29,2014-05-12,5,1,38.0,,6.0,13648.03100037575,-1.0,3.438891987648675,4.0,772.9159999999999,6234.928999999999,857.84,,,1009.2710000000001,44.259,5361.464999999999,21.286,,,
AS14.29,2014-05-13,5,2,41.0,2.0,6.0,13083.924000024796,3.0,2.7659405867610216,4.0,376.707,6271.951999999999,53.247,,,843.808,511.768,7132.5960000000005,,,28.22,
AS14.29,2014-05-14,5,3,38.0,,,7.43600010871887,1.0,0.25,2.0,,204.86499999999998,,,,7.171,,134.873,,,,
AS14.29,2014-05-15,5,4,12.0,,,,-1.0,,0.0,,,,,,,,,,,,
AS14.30,2014-02-17,2,1,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-18,2,2,,2.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-20,2,4,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-21,2,5,,5.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-22,2,6,,13.0,6.0,,,,,,,,,,,,,,,,
AS14.30,2014-02-23,2,7,,,1.0,,,,,,,,,,,,,,,,
AS14.30,2014-02-24,2,1,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-25,2,2,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-26,2,3,,2.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-27,2,4,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-02-28,2,5,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-02,3,7,,3.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-03,3,1,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-04,3,2,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-06,3,4,,2.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-07,3,5,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-10,3,1,,2.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-11,3,2,,5.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-12,3,3,,2.0,5.0,,,,,,,,,,,,,,,,
AS14.30,2014-03-14,3,5,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-17,3,1,,1.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-18,3,2,,5.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-19,3,3,,3.0,,,,,,,,,,,,,,,,,
AS14.30,2014-03-20,3,4,21.0,2.0,,6640.643000364301,1.0,0.164540816326531,3.0,664.8659999999999,2011.303,1930.0610000000001,38.551,,228.138,355.448,778.076,,29.372999999999998,31.155,
AS14.30,2014-03-21,3,5,39.0,3.0,2.0,9825.663999319073,-2.0,3.1838920217209687,6.0,945.146,3108.8080000000004,4282.086,,,,468.773,1685.434,,61.8,87.21499999999999,
AS14.30,2014-03-22,3,6,38.0,,,14524.601999759674,-4.0,3.0910693941180583,5.0,1295.8449999999998,8596.963,2051.5299999999997,,,,1093.018,1903.9470000000001,,72.328,74.434,
AS14.30,2014-03-23,3,7,39.0,,,16030.546999216069,-3.0,1.6976205595268334,5.0,931.7570000000001,4933.716999999999,5675.066,,,,795.377,3174.869,,51.409,76.416,366.937
AS14.30,2014-03-24,3,1,39.0,,,15730.021999835973,-1.0,2.0170322832689553,5.0,1173.282,6090.128,2959.934,194.072,,137.45,1382.9049999999995,3555.056,,15.109,94.49500000000002,15.07
AS14.30,2014-03-25,3,2,40.0,2.0,,15856.781001091002,-1.0,2.1463485394157664,5.0,1776.0500000000002,9165.199,3057.9439999999995,25.429,,,544.6349999999999,2113.0060000000003,,29.197,58.283,
AS14.30,2014-03-26,3,3,34.0,15.0,,20322.225000381466,1.0,3.013818937690719,3.0,1436.0059999999999,7735.432999999999,2769.173,,,259.402,1142.667,3180.192,,135.757,58.24100000000001,6.087
AS14.30,2014-03-27,3,4,31.0,2.0,,17837.59700012207,-3.0,2.401999407103661,4.0,1377.2450000000001,8619.059,3634.5550000000007,13.057,,36.242,256.43100000000004,3883.824,,174.44799999999998,180.79399999999998,
AS14.30,2014-03-28,3,5,39.0,2.0,,17672.08900094033,0.0,4.222921890611354,5.0,1420.607,7677.406,2125.773,13.088,,68.523,397.424,2055.419,26.598999999999997,285.998,67.451,
AS14.30,2014-03-29,3,6,42.0,2.0,,17474.87200069427,-7.0,1.855341235651731,5.0,745.626,9433.996000000001,4951.746,,,225.147,105.20700000000001,1724.748,,,62.82500000000001,
AS14.30,2014-03-30,3,7,38.0,6.0,,11700.13800120354,-6.0,1.8024014577424545,5.0,940.7549999999999,4665.377,3374.619,,,44.246,191.637,2183.8540000000003,258.375,98.398,46.379000000000005,1.007
AS14.30,2014-03-31,3,1,38.0,,,12971.811000347141,-4.0,3.517792628314821,5.0,827.4929999999999,9438.066,1387.0990000000002,,,,251.44,1008.71,51.068,185.751,41.769999999999996,
AS14.30,2014-04-01,4,2,39.0,6.0,2.0,12881.616999387737,-6.0,2.3572512162759844,6.0,4823.892000000001,4574.087,5218.006,57.263999999999996,,,372.196,1174.38,28.275,169.243,29.526,
AS14.30,2014-04-02,4,3,38.0,,,9073.774998426436,-3.0,2.1286771744696007,3.0,657.483,3926.9089999999997,2697.0029999999997,13.048,,,910.432,708.391,,11.094000000000001,13.581,
AS14.30,2014-04-03,4,4,40.0,1.0,,14459.53300094603,1.0,2.0027662243571718,5.0,1513.5549999999998,3706.3060000000005,5515.235000000001,,,105.028,636.729,2944.562,2.01,300.221,55.308,
AS14.30,2014-04-04,4,5,39.0,3.0,,15638.423000097275,-6.0,2.2806450174010293,5.0,1626.4429999999998,4981.264999999999,4869.822999999999,371.85699999999997,,,398.727,1455.5620000000001,73.846,71.413,122.036,
AS14.30,2014-04-05,4,6,40.0,2.0,,9363.129999160776,-4.0,0.9456907127959763,5.0,1053.051,1912.127,4050.0080000000003,21.149,478.826,10.073,304.675,1252.381,,217.914,73.48700000000001,
AS14.30,2014-04-06,4,7,40.0,,,10319.06200051308,-6.0,1.0014198467343525,5.0,1158.7459999999999,1913.004,3701.6090000000004,,1933.979,,249.572,1087.416,,4.37,2.013,97.50500000000001
AS14.30,2014-04-07,4,1,38.0,,,16311.262001037596,0.0,1.8292823205981095,5.0,2029.6160000000002,9128.585,2757.3459999999995,,783.656,,400.62799999999993,981.196,163.758,,32.176,74.886
AS14.30,2014-04-08,4,2,39.0,,,16108.397998571396,-3.0,2.544360733430014,5.0,3732.628999999999,7115.138999999999,3160.5070000000005,34.217999999999996,1472.1660000000002,,777.092,1365.501,3.011,2.016,175.298,
